identifier,foo,decoded_tags
37242369,923.2600634,"b'{""information"": ""guidepost"", ""name"": ""HA66"", ""operator"": ""Patapsco Valley State Park"", ""operator:wikidata"": ""Q6781308"", ""source"": ""Patapsco Valley State Park"", ""tourism"": ""information""}'"
37242374,923.2599729,"b'{""information"": ""guidepost"", ""name"": ""HA65"", ""operator"": ""Patapsco Valley State Park"", ""operator:wikidata"": ""Q6781308"", ""source"": ""Patapsco Valley State Park"", ""tourism"": ""information""}'"
37242860,923.1730056,"b'{""button_operated"": ""yes"", ""crossing"": ""traffic_signals"", ""crossing:markings"": ""ladder"", ""highway"": ""crossing""}'"
37243904,923.6010204,"b'{""design"": ""three-level"", ""material"": ""metal"", ""power"": ""tower"", ""structure"": ""tubular""}'"
37243908,923.6011842,"b'{""design"": ""three-level"", ""material"": ""metal"", ""power"": ""tower"", ""structure"": ""tubular""}'"
37243915,923.6020661,"b'{""check_date"": ""2025-06-30"", ""design"": ""three-level"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos. Suspension support type setup."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37243918,923.6024654,"b'{""check_date"": ""2025-06-30"", ""design"": ""three-level"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos. Suspension support type setup."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""ref"": ""2885E"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37243923,923.6033851,"b'{""check_date"": ""2025-06-30"", ""design"": ""three-level"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos. Suspension support type setup."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37243924,923.6040153,"b'{""power"": ""tower""}'"
37243926,923.6046837,"b'{""check_date"": ""2025-06-30"", ""design"": ""flag"", ""frequency"": ""60"", ""line_attachment"": ""anchor"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37243931,923.6039432,"b'{""check_date"": ""2025-06-30"", ""frequency"": ""60"", ""line_management"": ""branch"", ""note"": ""Only conveys line/voltage change points. Bing Maps Aerial, Bing Maps Aerial 5/20 to 6/4/2022"", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower""}'"
37243932,923.6031082,"b'{""power"": ""tower""}'"
37243936,923.6023273,"b'{""power"": ""tower""}'"
37243937,923.6014671,"b'{""check_date"": ""2025-06-30"", ""design"": ""three-level"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos. Suspension support type setup."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37243940,923.597925,"b'{""check_date"": ""2025-06-30"", ""design"": ""three-level"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""split"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos. Suspension support type setup."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37243949,923.5970296,"b'{""check_date"": ""2025-06-30"", ""design"": ""flag"", ""frequency"": ""60"", ""line_attachment"": ""anchor"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37243965,923.5954944,"b'{""power"": ""tower""}'"
37243972,923.5946863,"b'{""check_date"": ""2025-07-03"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37243986,923.5939956,"b'{""check_date"": ""2025-07-03"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""anchor"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37243999,923.5926516,"b'{""check_date"": ""2025-07-03"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""anchor"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244010,923.5919178,"b'{""check_date"": ""2025-07-03"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""anchor"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244015,923.5899527,"b'{""check_date"": ""2025-07-03"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""anchor"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244019,923.5880535,"b'{""power"": ""tower""}'"
37244021,923.5864107,"b'{""power"": ""tower""}'"
37244025,923.5828783,"b'{""power"": ""tower""}'"
37244028,923.5811009,"b'{""check_date"": ""2025-07-03"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""anchor"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244030,923.5800315,"b'{""check_date"": ""2025-07-03"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244038,923.5789824,"b'{""check_date"": ""2025-07-03"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244048,923.5781851,"b'{""check_date"": ""2025-07-03"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""anchor"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244051,923.577129,"b'{""check_date"": ""2025-07-03"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""anchor"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244056,923.5753764,"b'{""check_date"": ""2025-07-03"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244058,923.5739606,"b'{""check_date"": ""2025-07-03"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular"", ""tower:type"": ""communication""}'"
37244068,923.5721704,"b'{""power"": ""tower""}'"
37244080,923.5703506,"b'{""check_date"": ""2025-07-03"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""anchor"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244091,923.5627797,"b'{""check_date"": ""2025-08-06"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244098,923.5612452,"b'{""power"": ""tower""}'"
37244108,923.5576052,"b'{""check_date"": ""2025-08-06"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244110,923.5551211,"b'{""power"": ""tower""}'"
37244112,923.5531717,"b'{""power"": ""tower""}'"
37244116,923.5506616,"b'{""check_date"": ""2025-08-06"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244118,923.5483337000001,"b'{""check_date"": ""2025-08-06"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244120,923.5462213,"b'{""power"": ""tower""}'"
37244123,923.5437569000001,"b'{""power"": ""tower""}'"
37244125,923.5415341,"b'{""power"": ""tower""}'"
37244128,923.5390692,"b'{""power"": ""tower""}'"
37244131,923.5365944,"b'{""check_date"": ""2025-08-06"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244134,923.5343443,"b'{""check_date"": ""2025-08-06"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244135,923.532192,"b'{""power"": ""tower""}'"
37244136,923.5298418,"b'{""power"": ""tower""}'"
37244137,923.5271816,"b'{""check_date"": ""2025-08-06"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244148,923.5206775,"b'{""power"": ""tower""}'"
37244150,923.5187074,"b'{""check_date"": ""2025-08-06"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244160,923.5140928,"b'{""power"": ""tower""}'"
37244162,923.5123217,"b'{""power"": ""tower""}'"
37244166,923.5082009,"b'{""power"": ""tower""}'"
37244172,923.5012062,"b'{""check_date"": ""2025-08-06"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""tubular""}'"
37244176,923.4988081,"b'{""check_date"": ""2025-06-21"", ""design"": ""barrel"", ""frequency"": ""60"", ""line_attachment"": ""anchor"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""lattice""}'"
37245441,923.1951036,"b'{""direction"": ""both"", ""traffic_calming"": ""bump""}'"
37245457,923.1959899,"b'{""direction"": ""both"", ""traffic_calming"": ""bump""}'"
37245462,923.1968899999999,"b'{""direction"": ""both"", ""traffic_calming"": ""bump""}'"
37245467,877.3999572,"b'{""crossing"": ""traffic_signals"", ""crossing:island"": ""no"", ""highway"": ""crossing""}'"
37245469,923.1980845,"b'{""direction"": ""both"", ""traffic_calming"": ""bump""}'"
37245480,923.1989526,"b'{""direction"": ""both"", ""traffic_calming"": ""bump""}'"
37247716,923.2096114999999,"b'{""traffic_calming"": ""hump""}'"
37247976,923.2066411,"b'{""traffic_calming"": ""hump""}'"
37248839,923.1881456,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
37251032,923.1383951,"b'{""crossing"": ""uncontrolled"", ""crossing:markings"": ""ladder"", ""highway"": ""crossing""}'"
37251121,923.386574,"b'{""check_date"": ""2025-07-06"", ""design"": ""three-level"", ""frequency"": ""60"", ""line_attachment"": ""suspension"", ""line_management"": ""straight"", ""material"": ""steel"", ""note"": ""Tower design determined via street level photos. Suspension support type setup."", ""operator"": ""Baltimore Gas and Electric"", ""operator:wikidata"": ""Q4852862"", ""power"": ""tower"", ""ref"": ""65"", ""source"": ""streetlevel imagery;Bing Maps Aerial;Bing Maps Aerial 5/20 to 6/4/2022"", ""structure"": ""lattice""}'"
